@relation Training1-weka.filters.unsupervised.attribute.Remove-R9-12

@attribute snake_x numeric
@attribute snake_y numeric
@attribute food_x numeric
@attribute food_y numeric
@attribute length numeric
@attribute delta_x numeric
@attribute delta_y numeric
@attribute distance_to_fruit numeric
@attribute direction {0,1,2,3}

@data
70,110,180,420,37,110,310,328.93768406797057,1
70,120,180,420,37,110,300,319.53090617340916,1
70,130,180,420,37,110,290,310.16124838541646,1
70,140,180,420,37,110,280,300.83217912982644,1
70,150,180,420,37,110,270,291.547594742265,1
70,160,180,420,37,110,260,282.3118842698621,1
70,170,180,420,37,110,250,273.1300056749533,1
70,180,180,420,37,110,240,264.0075756488817,1
70,190,180,420,37,110,230,254.95097567963924,1
70,200,180,420,37,110,220,245.96747752497686,1
70,210,180,420,37,110,210,237.06539182259397,1
70,220,180,420,37,110,200,228.25424421026653,1
70,230,180,420,37,110,190,219.5449840010015,1
70,240,180,420,37,110,180,210.95023109728987,1
70,250,180,420,37,110,170,202.48456731316588,1
70,260,180,420,37,110,160,194.164878389476,1
70,270,180,420,37,110,150,186.01075237738274,1
70,280,180,420,37,110,140,178.04493814764857,1
70,290,180,420,37,110,130,170.29386365926402,1
70,300,180,420,37,110,120,162.78820596099706,1
70,310,180,420,37,110,110,155.56349186104046,1
70,320,180,420,37,110,100,148.66068747318505,1
70,330,180,420,37,110,90,142.12670403551894,1
70,340,180,420,37,110,80,136.01470508735443,1
70,350,180,420,37,110,70,130.38404810405297,1
70,360,180,420,37,110,60,125.29964086141668,1
70,370,180,420,37,110,50,120.83045973594572,1
70,380,180,420,37,110,40,117.04699910719626,1
70,390,180,420,37,110,30,114.0175425099138,1
70,400,180,420,37,110,20,111.80339887498948,1
70,410,180,420,37,110,10,110.45361017187261,1
70,420,180,420,37,110,0,110.0,1
80,420,180,420,37,100,0,100.0,3
90,420,180,420,37,90,0,90.0,3
100,420,180,420,37,80,0,80.0,3
110,420,180,420,37,70,0,70.0,3
120,420,180,420,37,60,0,60.0,3
130,420,180,420,37,50,0,50.0,3
140,420,180,420,37,40,0,40.0,3
150,420,180,420,37,30,0,30.0,3
160,420,180,420,37,20,0,20.0,3
170,420,180,420,37,10,0,10.0,3
180,420,470,230,38,290,-190,346.69871646719434,3
180,410,470,230,38,290,-180,341.32096331752024,0
180,400,470,230,38,290,-170,336.1547262794322,0
180,390,470,230,38,290,-160,331.2099032335839,0
180,380,470,230,38,290,-150,326.49655434629017,0
180,370,470,230,38,290,-140,322.02484376209236,0
180,360,470,230,38,290,-130,317.80497164141406,0
180,350,470,230,38,290,-120,313.8470965295043,0
180,340,470,230,38,290,-110,310.16124838541646,0
180,330,470,230,38,290,-100,306.75723300355935,0
180,320,470,230,38,290,-90,303.6445290137795,0
180,310,470,230,38,290,-80,300.83217912982644,0
180,300,470,230,38,290,-70,298.328677803526,0
180,290,470,230,38,290,-60,296.1418578992169,0
180,280,470,230,38,290,-50,294.27877939124323,0
180,270,470,230,38,290,-40,292.7456233660889,0
180,260,470,230,38,290,-30,291.547594742265,0
180,250,470,230,38,290,-20,290.68883707497264,0
180,240,470,230,38,290,-10,290.17236257093816,0
180,230,470,230,38,290,0,290.0,0
190,230,470,230,38,280,0,280.0,3
200,230,470,230,38,270,0,270.0,3
210,230,470,230,38,260,0,260.0,3
220,230,470,230,38,250,0,250.0,3
230,230,470,230,38,240,0,240.0,3
240,230,470,230,38,230,0,230.0,3
250,230,470,230,38,220,0,220.0,3
260,230,470,230,38,210,0,210.0,3
270,230,470,230,38,200,0,200.0,3
280,230,470,230,38,190,0,190.0,3
290,230,470,230,38,180,0,180.0,3
300,230,470,230,38,170,0,170.0,3
310,230,470,230,38,160,0,160.0,3
320,230,470,230,38,150,0,150.0,3
330,230,470,230,38,140,0,140.0,3
340,230,470,230,38,130,0,130.0,3
350,230,470,230,38,120,0,120.0,3
360,230,470,230,38,110,0,110.0,3
370,230,470,230,38,100,0,100.0,3
380,230,470,230,38,90,0,90.0,3
390,230,470,230,38,80,0,80.0,3
400,230,470,230,38,70,0,70.0,3
410,230,470,230,38,60,0,60.0,3
420,230,470,230,38,50,0,50.0,3
430,230,470,230,38,40,0,40.0,3
440,230,470,230,38,30,0,30.0,3
450,230,470,230,38,20,0,20.0,3
460,230,470,230,38,10,0,10.0,3
470,230,170,240,39,-300,10,300.1666203960727,3
470,220,170,240,39,-300,20,300.66592756745814,0
460,220,170,240,39,-290,20,290.68883707497264,2
450,220,170,240,39,-280,20,280.713376952364,2
440,220,170,240,39,-270,20,270.7397274136177,2
430,220,170,240,39,-260,20,260.76809620810593,2
420,220,170,240,39,-250,20,250.79872407968904,2
410,220,170,240,39,-240,20,240.8318915758459,2
400,220,170,240,39,-230,20,230.8679276123039,2
390,220,170,240,39,-220,20,220.90722034374522,2
380,220,170,240,39,-210,20,210.95023109728987,2
370,220,170,240,39,-200,20,200.9975124224178,2
360,220,170,240,39,-190,20,191.049731745428,2
350,220,170,240,39,-180,20,181.10770276274835,2
340,220,170,240,39,-170,20,171.1724276862369,2
330,220,170,240,39,-160,20,161.24515496597098,2
320,220,170,240,39,-150,20,151.32745950421557,2
310,220,170,240,39,-140,20,141.4213562373095,2
300,220,170,240,39,-130,20,131.52946437965906,2
290,220,170,240,39,-120,20,121.6552506059644,2
280,220,170,240,39,-110,20,111.80339887498948,2
280,230,170,240,39,-110,10,110.45361017187261,1
280,240,170,240,39,-110,0,110.0,1
270,240,170,240,39,-100,0,100.0,2
260,240,170,240,39,-90,0,90.0,2
250,240,170,240,39,-80,0,80.0,2
240,240,170,240,39,-70,0,70.0,2
230,240,170,240,39,-60,0,60.0,2
220,240,170,240,39,-50,0,50.0,2
210,240,170,240,39,-40,0,40.0,2
200,240,170,240,39,-30,0,30.0,2
190,240,170,240,39,-20,0,20.0,2
180,240,170,240,39,-10,0,10.0,2
170,240,50,330,40,-120,90,150.0,2
170,250,50,330,40,-120,80,144.22205101855957,1
170,260,50,330,40,-120,70,138.92443989449805,1
170,270,50,330,40,-120,60,134.16407864998737,1
170,280,50,330,40,-120,50,130.0,1
170,290,50,330,40,-120,40,126.49110640673517,1
170,300,50,330,40,-120,30,123.69316876852982,1
170,310,50,330,40,-120,20,121.6552506059644,1
170,320,50,330,40,-120,10,120.41594578792295,1
170,330,50,330,40,-120,0,120.0,1
160,330,50,330,40,-110,0,110.0,2
150,330,50,330,40,-100,0,100.0,2
140,330,50,330,40,-90,0,90.0,2
130,330,50,330,40,-80,0,80.0,2
120,330,50,330,40,-70,0,70.0,2
110,330,50,330,40,-60,0,60.0,2
100,330,50,330,40,-50,0,50.0,2
90,330,50,330,40,-40,0,40.0,2
80,330,50,330,40,-30,0,30.0,2
70,330,50,330,40,-20,0,20.0,2
60,330,50,330,40,-10,0,10.0,2
50,330,170,330,41,120,0,120.0,2
50,320,170,330,41,120,10,120.41594578792295,0
40,320,170,330,41,130,10,130.38404810405297,2
40,310,170,330,41,130,20,131.52946437965906,0
30,310,170,330,41,140,20,141.4213562373095,2
30,300,170,330,41,140,30,143.17821063276352,0
20,300,170,330,41,150,30,152.97058540778355,2
20,290,170,330,41,150,40,155.24174696260025,0
20,280,170,330,41,150,50,158.11388300841898,0
20,270,170,330,41,150,60,161.55494421403512,0
20,260,170,330,41,150,70,165.5294535724685,0
20,250,170,330,41,150,80,170.0,0
20,240,170,330,41,150,90,174.92855684535903,0
20,230,170,330,41,150,100,180.27756377319946,0
30,230,170,330,41,140,100,172.04650534085255,3
30,220,170,330,41,140,110,178.04493814764857,0
40,220,170,330,41,130,110,170.29386365926402,3
40,210,170,330,41,130,120,176.91806012954132,0
50,210,170,330,41,120,120,169.7056274847714,3
50,200,170,330,41,120,130,176.91806012954132,0
60,200,170,330,41,110,130,170.29386365926402,3
60,190,170,330,41,110,140,178.04493814764857,0
70,190,170,330,41,100,140,172.04650534085255,3
70,180,170,330,41,100,150,180.27756377319946,0
80,180,170,330,41,90,150,174.92855684535903,3
80,170,170,330,41,90,160,183.5755975068582,0
90,170,170,330,41,80,160,178.88543819998318,3
90,160,170,330,41,80,170,187.88294228055935,0
100,160,170,330,41,70,170,183.84776310850236,3
100,170,170,330,41,70,160,174.64249196572982,1
100,180,170,330,41,70,150,165.5294535724685,1
100,190,170,330,41,70,140,156.52475842498527,1
100,200,170,330,41,70,130,147.648230602334,1
100,210,170,330,41,70,120,138.92443989449805,1
100,220,170,330,41,70,110,130.38404810405297,1
100,230,170,330,41,70,100,122.06555615733703,1
100,240,170,330,41,70,90,114.0175425099138,1
100,250,170,330,41,70,80,106.30145812734649,1
100,260,170,330,41,70,70,98.99494936611666,1
100,270,170,330,41,70,60,92.19544457292888,1
100,280,170,330,41,70,50,86.02325267042627,1
100,290,170,330,41,70,40,80.62257748298549,1
100,300,170,330,41,70,30,76.15773105863909,1
100,310,170,330,41,70,20,72.80109889280519,1
100,320,170,330,41,70,10,70.71067811865476,1
100,330,170,330,41,70,0,70.0,1
110,330,170,330,41,60,0,60.0,3
120,330,170,330,41,50,0,50.0,3
130,330,170,330,41,40,0,40.0,3
140,330,170,330,41,30,0,30.0,3
150,330,170,330,41,20,0,20.0,3
160,330,170,330,41,10,0,10.0,3
170,330,70,360,42,-100,30,104.4030650891055,3
170,340,70,360,42,-100,20,101.9803902718557,1
170,350,70,360,42,-100,10,100.4987562112089,1
170,360,70,360,42,-100,0,100.0,1
160,360,70,360,42,-90,0,90.0,2
150,360,70,360,42,-80,0,80.0,2
140,360,70,360,42,-70,0,70.0,2
130,360,70,360,42,-60,0,60.0,2
120,360,70,360,42,-50,0,50.0,2
110,360,70,360,42,-40,0,40.0,2
100,360,70,360,42,-30,0,30.0,2
90,360,70,360,42,-20,0,20.0,2
80,360,70,360,42,-10,0,10.0,2
70,360,50,440,43,-20,80,82.46211251235322,2
70,370,50,440,43,-20,70,72.80109889280519,1
70,380,50,440,43,-20,60,63.245553203367585,1
70,390,50,440,43,-20,50,53.85164807134504,1
70,400,50,440,43,-20,40,44.721359549995796,1
70,410,50,440,43,-20,30,36.05551275463989,1
70,420,50,440,43,-20,20,28.284271247461902,1
70,430,50,440,43,-20,10,22.360679774997898,1
70,440,50,440,43,-20,0,20.0,1
60,440,50,440,43,-10,0,10.0,2
50,440,310,120,44,260,-320,412.31056256176606,2
50,430,310,120,44,260,-310,404.5985664828782,0
50,420,310,120,44,260,-300,396.9886648255842,0
50,410,310,120,44,260,-290,389.48684188300894,0
50,400,310,120,44,260,-280,382.099463490856,0
50,390,310,120,44,260,-270,374.83329627982624,0
50,380,310,120,44,260,-260,367.6955262170047,0
50,370,310,120,44,260,-250,360.69377593742865,0
50,360,310,120,44,260,-240,353.83612025908263,0
50,350,310,120,44,260,-230,347.1310991541956,0
50,340,310,120,44,260,-220,340.58772731852804,0
50,330,310,120,44,260,-210,334.21549934136806,0
50,320,310,120,44,260,-200,328.0243893371345,0
50,310,310,120,44,260,-190,322.02484376209236,0
50,300,310,120,44,260,-180,316.22776601683796,0
50,290,310,120,44,260,-170,310.64449134018133,0
50,280,310,120,44,260,-160,305.28675044947494,0
50,270,310,120,44,260,-150,300.1666203960727,0
50,260,310,120,44,260,-140,295.296461204668,0
50,250,310,120,44,260,-130,290.68883707497264,0
50,240,310,120,44,260,-120,286.35642126552705,0
50,230,310,120,44,260,-110,282.3118842698621,0
50,220,310,120,44,260,-100,278.5677655436824,0
50,210,310,120,44,260,-90,275.13632984395207,0
50,200,310,120,44,260,-80,272.02941017470886,0
50,190,310,120,44,260,-70,269.2582403567252,0
50,180,310,120,44,260,-60,266.8332812825267,0
50,170,310,120,44,260,-50,264.76404589747455,0
50,160,310,120,44,260,-40,263.0589287593181,0
50,150,310,120,44,260,-30,261.72504656604804,0
50,140,310,120,44,260,-20,260.76809620810593,0
50,130,310,120,44,260,-10,260.1922366251537,0
50,120,310,120,44,260,0,260.0,0
60,120,310,120,44,250,0,250.0,3
70,120,310,120,44,240,0,240.0,3
80,120,310,120,44,230,0,230.0,3
90,120,310,120,44,220,0,220.0,3
100,120,310,120,44,210,0,210.0,3
110,120,310,120,44,200,0,200.0,3
120,120,310,120,44,190,0,190.0,3
130,120,310,120,44,180,0,180.0,3
140,120,310,120,44,170,0,170.0,3
150,120,310,120,44,160,0,160.0,3
160,120,310,120,44,150,0,150.0,3
170,120,310,120,44,140,0,140.0,3
180,120,310,120,44,130,0,130.0,3
190,120,310,120,44,120,0,120.0,3
200,120,310,120,44,110,0,110.0,3
210,120,310,120,44,100,0,100.0,3
220,120,310,120,44,90,0,90.0,3
230,120,310,120,44,80,0,80.0,3
240,120,310,120,44,70,0,70.0,3
250,120,310,120,44,60,0,60.0,3
260,120,310,120,44,50,0,50.0,3
270,120,310,120,44,40,0,40.0,3
280,120,310,120,44,30,0,30.0,3
290,120,310,120,44,20,0,20.0,3
300,120,310,120,44,10,0,10.0,3
310,120,280,460,45,-30,340,341.32096331752024,3
310,130,280,460,45,-30,330,331.3608305156178,1
310,140,280,460,45,-30,320,321.40317359976393,1
310,150,280,460,45,-30,310,311.44823004794875,1
310,160,280,460,45,-30,300,301.4962686336267,1
310,170,280,460,45,-30,290,291.547594742265,1
310,180,280,460,45,-30,280,281.60255680657446,1
310,190,280,460,45,-30,270,271.6615541441225,1
310,200,280,460,45,-30,260,261.72504656604804,1
310,210,280,460,45,-30,250,251.79356624028344,1
310,220,280,460,45,-30,240,241.8677324489565,1
310,230,280,460,45,-30,230,231.94827009486403,1
310,240,280,460,45,-30,220,222.03603311174518,1
310,250,280,460,45,-30,210,212.13203435596427,1
310,260,280,460,45,-30,200,202.23748416156684,1
310,270,280,460,45,-30,190,192.35384061671346,1
310,280,280,460,45,-30,180,182.4828759089466,1
310,290,280,460,45,-30,170,172.6267650163207,1
310,300,280,460,45,-30,160,162.78820596099706,1
310,310,280,460,45,-30,150,152.97058540778355,1
310,320,280,460,45,-30,140,143.17821063276352,1
310,330,280,460,45,-30,130,133.41664064126334,1
310,340,280,460,45,-30,120,123.69316876852982,1
310,350,280,460,45,-30,110,114.0175425099138,1
310,360,280,460,45,-30,100,104.4030650891055,1
310,370,280,460,45,-30,90,94.86832980505137,1
310,380,280,460,45,-30,80,85.44003745317531,1
310,390,280,460,45,-30,70,76.15773105863909,1
310,400,280,460,45,-30,60,67.08203932499369,1
310,410,280,460,45,-30,50,58.309518948453004,1
310,420,280,460,45,-30,40,50.0,1
310,430,280,460,45,-30,30,42.42640687119285,1
310,440,280,460,45,-30,20,36.05551275463989,1
310,450,280,460,45,-30,10,31.622776601683793,1
310,460,280,460,45,-30,0,30.0,1
300,460,280,460,45,-20,0,20.0,2
290,460,280,460,45,-10,0,10.0,2
280,460,220,110,46,-60,-350,355.10561809129405,2
280,450,220,110,46,-60,-340,345.2535300326414,0
280,440,220,110,46,-60,-330,335.4101966249685,0
280,430,220,110,46,-60,-320,325.5764119219941,0
280,420,220,110,46,-60,-310,315.75306807693886,0
280,410,220,110,46,-60,-300,305.9411708155671,0
280,400,220,110,46,-60,-290,296.1418578992169,0
280,390,220,110,46,-60,-280,286.35642126552705,0
280,380,220,110,46,-60,-270,276.5863337187866,0
280,370,220,110,46,-60,-260,266.8332812825267,0
280,360,220,110,46,-60,-250,257.0992026436488,0
280,350,220,110,46,-60,-240,247.38633753705963,0
280,340,220,110,46,-60,-230,237.69728648009425,0
280,330,220,110,46,-60,-220,228.0350850198276,0
280,320,220,110,46,-60,-210,218.40329667841556,0
280,310,220,110,46,-60,-200,208.806130178211,0
280,300,220,110,46,-60,-190,199.24858845171275,0
280,290,220,110,46,-60,-180,189.73665961010275,0
280,280,220,110,46,-60,-170,180.27756377319946,0
280,270,220,110,46,-60,-160,170.88007490635061,0
280,260,220,110,46,-60,-150,161.55494421403512,0
280,250,220,110,46,-60,-140,152.31546211727817,0
280,240,220,110,46,-60,-130,143.17821063276352,0
280,230,220,110,46,-60,-120,134.16407864998737,0
280,220,220,110,46,-60,-110,125.29964086141668,0
280,210,220,110,46,-60,-100,116.61903789690601,0
280,200,220,110,46,-60,-90,108.16653826391968,0
280,190,220,110,46,-60,-80,100.0,0
280,180,220,110,46,-60,-70,92.19544457292888,0
280,170,220,110,46,-60,-60,84.8528137423857,0
280,160,220,110,46,-60,-50,78.10249675906654,0
280,150,220,110,46,-60,-40,72.11102550927978,0
280,140,220,110,46,-60,-30,67.08203932499369,0
280,130,220,110,46,-60,-20,63.245553203367585,0
280,120,220,110,46,-60,-10,60.8276253029822,0
280,110,220,110,46,-60,0,60.0,0
270,110,220,110,46,-50,0,50.0,2
260,110,220,110,46,-40,0,40.0,2
250,110,220,110,46,-30,0,30.0,2
240,110,220,110,46,-20,0,20.0,2
230,110,220,110,46,-10,0,10.0,2
220,110,20,390,47,-200,280,344.0930106817051,2
220,120,20,390,47,-200,270,336.00595232822883,1
220,130,20,390,47,-200,260,328.0243893371345,1
220,140,20,390,47,-200,250,320.1562118716424,1
220,150,20,390,47,-200,240,312.40998703626616,1
220,160,20,390,47,-200,230,304.7950130825634,1
220,170,20,390,47,-200,220,297.3213749463701,1
220,180,20,390,47,-200,210,290.0,1
220,190,20,390,47,-200,200,282.842712474619,1
220,200,20,390,47,-200,190,275.86228448267445,1
220,210,20,390,47,-200,180,269.0724809414742,1
220,220,20,390,47,-200,170,262.48809496813374,1
220,230,20,390,47,-200,160,256.12496949731394,1
220,240,20,390,47,-200,150,250.0,1
220,250,20,390,47,-200,140,244.13111231467406,1
220,260,20,390,47,-200,130,238.53720883753127,1
220,270,20,390,47,-200,120,233.23807579381202,1
220,280,20,390,47,-200,110,228.25424421026653,1
220,290,20,390,47,-200,100,223.60679774997897,1
220,300,20,390,47,-200,90,219.31712199461307,1
220,310,20,390,47,-200,80,215.40659228538016,1
220,320,20,390,47,-200,70,211.8962010041709,1
220,330,20,390,47,-200,60,208.806130178211,1
220,340,20,390,47,-200,50,206.15528128088303,1
220,350,20,390,47,-200,40,203.9607805437114,1
220,360,20,390,47,-200,30,202.23748416156684,1
220,370,20,390,47,-200,20,200.9975124224178,1
220,380,20,390,47,-200,10,200.24984394500785,1
220,390,20,390,47,-200,0,200.0,1
210,390,20,390,47,-190,0,190.0,2
200,390,20,390,47,-180,0,180.0,2
190,390,20,390,47,-170,0,170.0,2
180,390,20,390,47,-160,0,160.0,2
170,390,20,390,47,-150,0,150.0,2
160,390,20,390,47,-140,0,140.0,2
150,390,20,390,47,-130,0,130.0,2
140,390,20,390,47,-120,0,120.0,2
130,390,20,390,47,-110,0,110.0,2
120,390,20,390,47,-100,0,100.0,2
110,390,20,390,47,-90,0,90.0,2
100,390,20,390,47,-80,0,80.0,2
90,390,20,390,47,-70,0,70.0,2
80,390,20,390,47,-60,0,60.0,2
70,390,20,390,47,-50,0,50.0,2
60,390,20,390,47,-40,0,40.0,2
50,390,20,390,47,-30,0,30.0,2
40,390,20,390,47,-20,0,20.0,2
30,390,20,390,47,-10,0,10.0,2
20,390,410,160,48,390,-230,452.76925690687085,2
20,400,410,160,48,390,-240,457.93012567421243,1
30,400,410,160,48,380,-240,449.44410108488466,3
40,400,410,160,48,370,-240,441.02154142399894,3
50,400,410,160,48,360,-240,432.6661530556787,3
60,400,410,160,48,350,-240,424.38190347845887,3
70,400,410,160,48,340,-240,416.17304093369626,3
80,400,410,160,48,330,-240,408.0441152620633,3
90,400,410,160,48,320,-240,400.0,3
100,400,410,160,48,310,-240,392.04591567825315,3
110,400,410,160,48,300,-240,384.1874542459709,3
120,400,410,160,48,290,-240,376.4306044943742,3
130,400,410,160,48,280,-240,368.7817782917155,3
140,400,410,160,48,270,-240,361.24783736376884,3
150,400,410,160,48,260,-240,353.83612025908263,3
160,400,410,160,48,250,-240,346.5544690232691,3
170,400,410,160,48,240,-240,339.4112549695428,3
180,400,410,160,48,230,-240,332.41540277189324,3
190,400,410,160,48,220,-240,325.5764119219941,3
200,400,410,160,48,210,-240,318.90437438203946,3
210,400,410,160,48,200,-240,312.40998703626616,3
220,400,410,160,48,190,-240,306.10455730027934,3
230,400,410,160,48,180,-240,300.0,3
230,390,410,160,48,180,-230,292.0616373302047,0
230,380,410,160,48,180,-220,284.2534080710379,0
230,370,410,160,48,180,-210,276.5863337187866,0
230,360,410,160,48,180,-200,269.0724809414742,0
230,350,410,160,48,180,-190,261.72504656604804,0
230,340,410,160,48,180,-180,254.55844122715712,0
230,330,410,160,48,180,-170,247.58836806279893,0
230,320,410,160,48,180,-160,240.8318915758459,0
230,310,410,160,48,180,-150,234.30749027719963,0
230,300,410,160,48,180,-140,228.0350850198276,0
230,290,410,160,48,180,-130,222.03603311174518,0
230,280,410,160,48,180,-120,216.33307652783935,0
230,270,410,160,48,180,-110,210.95023109728987,0
230,260,410,160,48,180,-100,205.91260281974002,0
230,250,410,160,48,180,-90,201.24611797498108,0
230,240,410,160,48,180,-80,196.9771560359221,0
230,230,410,160,48,180,-70,193.13207915827965,0
230,220,410,160,48,180,-60,189.73665961010275,0
230,210,410,160,48,180,-50,186.81541692269406,0
230,200,410,160,48,180,-40,184.39088914585776,0
230,190,410,160,48,180,-30,182.4828759089466,0
230,180,410,160,48,180,-20,181.10770276274835,0
230,170,410,160,48,180,-10,180.27756377319946,0
230,160,410,160,48,180,0,180.0,0
240,160,410,160,48,170,0,170.0,3
250,160,410,160,48,160,0,160.0,3
260,160,410,160,48,150,0,150.0,3
270,160,410,160,48,140,0,140.0,3
280,160,410,160,48,130,0,130.0,3
290,160,410,160,48,120,0,120.0,3
300,160,410,160,48,110,0,110.0,3
310,160,410,160,48,100,0,100.0,3
320,160,410,160,48,90,0,90.0,3
330,160,410,160,48,80,0,80.0,3
340,160,410,160,48,70,0,70.0,3
350,160,410,160,48,60,0,60.0,3
360,160,410,160,48,50,0,50.0,3
370,160,410,160,48,40,0,40.0,3
380,160,410,160,48,30,0,30.0,3
390,160,410,160,48,20,0,20.0,3
400,160,410,160,48,10,0,10.0,3
410,160,310,310,49,-100,150,180.27756377319946,3
410,170,310,310,49,-100,140,172.04650534085255,1
410,180,310,310,49,-100,130,164.01219466856725,1
410,190,310,310,49,-100,120,156.20499351813308,1
410,200,310,310,49,-100,110,148.66068747318505,1
410,210,310,310,49,-100,100,141.4213562373095,1
410,220,310,310,49,-100,90,134.5362404707371,1
410,230,310,310,49,-100,80,128.06248474865697,1
410,240,310,310,49,-100,70,122.06555615733703,1
410,250,310,310,49,-100,60,116.61903789690601,1
410,260,310,310,49,-100,50,111.80339887498948,1
410,270,310,310,49,-100,40,107.70329614269008,1
410,280,310,310,49,-100,30,104.4030650891055,1
410,290,310,310,49,-100,20,101.9803902718557,1
410,300,310,310,49,-100,10,100.4987562112089,1
410,310,310,310,49,-100,0,100.0,1
400,310,310,310,49,-90,0,90.0,2
390,310,310,310,49,-80,0,80.0,2
380,310,310,310,49,-70,0,70.0,2
370,310,310,310,49,-60,0,60.0,2
360,310,310,310,49,-50,0,50.0,2
350,310,310,310,49,-40,0,40.0,2
340,310,310,310,49,-30,0,30.0,2
330,310,310,310,49,-20,0,20.0,2
320,310,310,310,49,-10,0,10.0,2
310,310,100,160,50,-210,-150,258.0697580112788,2
310,300,100,160,50,-210,-140,252.38858928247924,0
310,290,100,160,50,-210,-130,246.9817807045694,0
310,280,100,160,50,-210,-120,241.8677324489565,0
310,270,100,160,50,-210,-110,237.06539182259397,0
310,260,100,160,50,-210,-100,232.59406699226014,0
310,250,100,160,50,-210,-90,228.47319317591726,0
310,240,100,160,50,-210,-80,224.72205054244233,0
310,230,100,160,50,-210,-70,221.35943621178654,0
310,220,100,160,50,-210,-60,218.40329667841556,0
310,210,100,160,50,-210,-50,215.87033144922904,0
310,200,100,160,50,-210,-40,213.7755832643195,0
310,190,100,160,50,-210,-30,212.13203435596427,0
310,180,100,160,50,-210,-20,210.95023109728987,0
310,170,100,160,50,-210,-10,210.23796041628637,0
310,160,100,160,50,-210,0,210.0,0
300,160,100,160,50,-200,0,200.0,2
290,160,100,160,50,-190,0,190.0,2
280,160,100,160,50,-180,0,180.0,2
270,160,100,160,50,-170,0,170.0,2
260,160,100,160,50,-160,0,160.0,2
250,160,100,160,50,-150,0,150.0,2
240,160,100,160,50,-140,0,140.0,2
230,160,100,160,50,-130,0,130.0,2
220,160,100,160,50,-120,0,120.0,2
210,160,100,160,50,-110,0,110.0,2
200,160,100,160,50,-100,0,100.0,2
190,160,100,160,50,-90,0,90.0,2
180,160,100,160,50,-80,0,80.0,2
170,160,100,160,50,-70,0,70.0,2
160,160,100,160,50,-60,0,60.0,2
150,160,100,160,50,-50,0,50.0,2
140,160,100,160,50,-40,0,40.0,2
130,160,100,160,50,-30,0,30.0,2
120,160,100,160,50,-20,0,20.0,2
110,160,100,160,50,-10,0,10.0,2
100,160,110,140,51,10,-20,22.360679774997898,2
100,150,110,140,51,10,-10,14.142135623730951,0
100,140,110,140,51,10,0,10.0,0
110,140,250,90,52,140,-50,148.66068747318505,3
110,130,250,90,52,140,-40,145.60219778561037,0
110,120,250,90,52,140,-30,143.17821063276352,0
110,110,250,90,52,140,-20,141.4213562373095,0
110,100,250,90,52,140,-10,140.356688476182,0
110,90,250,90,52,140,0,140.0,0
120,90,250,90,52,130,0,130.0,3
130,90,250,90,52,120,0,120.0,3
140,90,250,90,52,110,0,110.0,3
150,90,250,90,52,100,0,100.0,3
160,90,250,90,52,90,0,90.0,3
170,90,250,90,52,80,0,80.0,3
180,90,250,90,52,70,0,70.0,3
190,90,250,90,52,60,0,60.0,3
200,90,250,90,52,50,0,50.0,3
210,90,250,90,52,40,0,40.0,3
220,90,250,90,52,30,0,30.0,3
230,90,250,90,52,20,0,20.0,3
240,90,250,90,52,10,0,10.0,3
250,90,70,310,53,-180,220,284.2534080710379,3
250,80,70,310,53,-180,230,292.0616373302047,0
240,80,70,310,53,-170,230,286.0069929215018,2
230,80,70,310,53,-160,230,280.178514522438,2
220,80,70,310,53,-150,230,274.5906043549196,2
210,80,70,310,53,-140,230,269.2582403567252,2
200,80,70,310,53,-130,230,264.1968962724581,2
190,80,70,310,53,-120,230,259.42243542145695,2
180,80,70,310,53,-110,230,254.95097567963924,2
170,80,70,310,53,-100,230,250.79872407968904,2
160,80,70,310,53,-90,230,246.9817807045694,2
150,80,70,310,53,-80,230,243.51591323771842,2
140,80,70,310,53,-70,230,240.41630560342617,2
130,80,70,310,53,-60,230,237.69728648009425,2
120,80,70,310,53,-50,230,235.3720459187964,2
110,80,70,310,53,-40,230,233.45235059857504,2
100,80,70,310,53,-30,230,231.94827009486403,2
100,90,70,310,53,-30,220,222.03603311174518,1
100,100,70,310,53,-30,210,212.13203435596427,1
100,110,70,310,53,-30,200,202.23748416156684,1
100,120,70,310,53,-30,190,192.35384061671346,1
100,130,70,310,53,-30,180,182.4828759089466,1
90,130,70,310,53,-20,180,181.10770276274835,2
90,140,70,310,53,-20,170,171.1724276862369,1
90,150,70,310,53,-20,160,161.24515496597098,1
90,160,70,310,53,-20,150,151.32745950421557,1
90,170,70,310,53,-20,140,141.4213562373095,1
90,180,70,310,53,-20,130,131.52946437965906,1
90,190,70,310,53,-20,120,121.6552506059644,1
90,200,70,310,53,-20,110,111.80339887498948,1
90,210,70,310,53,-20,100,101.9803902718557,1
90,220,70,310,53,-20,90,92.19544457292888,1
90,230,70,310,53,-20,80,82.46211251235322,1
90,240,70,310,53,-20,70,72.80109889280519,1
90,250,70,310,53,-20,60,63.245553203367585,1
90,260,70,310,53,-20,50,53.85164807134504,1
90,270,70,310,53,-20,40,44.721359549995796,1
90,280,70,310,53,-20,30,36.05551275463989,1
90,290,70,310,53,-20,20,28.284271247461902,1
90,300,70,310,53,-20,10,22.360679774997898,1
90,310,70,310,53,-20,0,20.0,1
80,310,70,310,53,-10,0,10.0,2
70,310,460,140,54,390,-170,425.4409477236529,2
70,320,460,140,54,390,-180,429.53463189829057,1
